stage_ID,year,stage_number,Distance,Origin,Destination,Type
20037,2003,7,217.5,Le Blanc,Marennes,Flat stage
20038,2003,8,194.0,Marennes,Bordeaux,Flat stage
20039,2003,9,161.5,Sauternes,Pau,Flat stage
200310,2003,10,182.0,Pau,Loudenvielle,Mountain stage
200311,2003,11,252.5,Luchon,Andorra Arcalis,Mountain stage
200312,2003,12,192.0,Andorra Arcalis,Perpignan,Mountain stage
200313,2003,13,55.0,Saint-Étienne,Saint-Étienne,Individual time trial
200314,2003,14,203.5,Saint-Étienne,Alpe d'Huez,Mountain stage
200315,2003,15,148.0,Le Bourg-d'Oisans,Courchevel,Mountain stage
200316,2003,16,208.5,Courchevel,Morzine,Mountain stage
200317,2003,17,181.0,Morzine,Fribourg,Mountain stage
200318,2003,18,218.5,Fribourg,Colmar,Flat stage
200319,2003,19,175.5,Colmar,Montbéliard,Mountain stage
200320,2003,20,172.0,Montbéliard,Dijon,Flat stage
200321,2003,21,63.0,Disneyland Paris,Disneyland Paris,Individual time trial
200322,2003,22,149.5,Disneyland Paris,Paris,Flat stage
20021,2002,1,9.4,'s-Hertogenbosch,'s-Hertogenbosch,Individual time trial
20022,2002,2,209.0,'s-Hertogenbosch,'s-Hertogenbosch,Flat stage
20023,2002,3,247.5,'s-Hertogenbosch,Wasquehal,Flat stage
20024,2002,4,195.0,Wasquehal,Nogent-sur-Oise,Flat stage
20025,2002,5,232.0,Soissons,Lac de Madine,Flat stage
20026,2002,6,242.0,Lac de Madine,Besançon,Flat stage
20027,2002,7,207.0,Arc-et-Senans,Aix-les-Bains,Mountain stage
20028,2002,8,200.0,Chambéry,Les Arcs,Mountain stage
20029,2002,9,30.5,Bourg-Saint-Maurice,Val d'Isère,Individual time trial
200210,2002,10,46.0,Le Monêtier-les-Bains,Sestriere,Mountain stage
200211,2002,11,208.5,Turin,Gap,Mountain stage
200212,2002,12,202.0,Gap,Valence,Mountain stage
200213,2002,13,143.5,Valence,Le Puy-en-Velay,Mountain stage
200214,2002,14,177.0,Le Puy-en-Velay,Super Besse,Mountain stage
200215,2002,15,186.5,Besse,Tulle,Mountain stage
200216,2002,16,176.0,Brive-la-Gaillarde,Villeneuve-sur-Lot,Flat stage
200217,2002,17,199.0,Agen,Hautacam,Mountain stage
200218,2002,18,262.0,Argelès-Gazost,Pamplona,Mountain stage
200219,2002,19,154.5,Pamplona,Hendaye,Mountain stage
200220,2002,20,226.5,Hendaye,Bordeaux,Flat stage
200221,2002,21,63.5,Bordeaux,Saint-Émilion,Individual time trial
200222,2002,22,147.5,Palaiseau,Paris,Flat stage
20011,2001,1,7.3,Saint-Brieuc,Saint-Brieuc,Individual time trial
20012,2001,2,233.5,Dinan,Lannion,Flat stage
20013,2001,3,235.5,Perros-Guirec,Vitre,Flat stage
20014,2001,4,67.0,Mayenne,Alençon,Team time trial
20015,2001,5,162.0,Alençon,Le Havre,Flat stage
20016,2001,6,261.0,Fécamp,Dunkirk,Flat stage
20017,2001,7,202.0,Dunkirk,Charleroi,Flat stage
20018,2001,8,203.0,Charleroi,Liège,Mountain stage
20019,2001,9,54.0,Huy,Seraing,Individual time trial
200110,2001,10,160.0,Le Grand-Bornand,La Plagne,Mountain stage
200111,2001,11,162.5,La Plagne,L'Alpe d'Huez,Mountain stage
200112,2001,12,199.0,Le Bourg-d'Oisans,Saint-Étienne,Mountain stage
200113,2001,13,222.5,Saint-Étienne,Mende,Mountain stage
200114,2001,14,245.0,Mende,Revel,Flat stage
200115,2001,15,164.0,Saint-Orens-de-Gameville,Guzet-Neige,Mountain stage
200116,2001,16,206.0,Saint-Girons,Cauterets,Mountain stage
200117,2001,17,149.0,Tarbes,Pau,Mountain stage
200118,2001,18,246.0,Pau,Bordeaux,Flat stage
200119,2001,19,166.5,Montpon-Ménestérol,Limoges,Flat stage
200120,2001,20,46.5,Lac de Vassivière,Lac de Vassivière,Individual time trial
200121,2001,21,155.0,Sainte-Geneviève-des-Bois,Paris,Flat stage
20001,2000,1,7.2,Lille,Lille,Individual time trial
20002,2000,2,234.0,Lille,Armentières,Flat stage
20003,2000,3,203.5,Roubaix,Boulogne-sur-Mer,Flat stage
20004,2000,4,66.5,Calais,Eurotunnel,Team time trial
20005,2000,5,204.5,Dover, Brighton,Flat stage
20006,2000,6,187.0,Portsmouth,Portsmouth,Flat stage
20007,2000,7,270.5,Cherbourg,Rennes,Flat stage
20008,2000,8,259.5,Rennes,Futuroscope,Flat stage
20009,2000,9,218.5,Poitiers,Trélissac,Flat stage
200010,2000,10,64.0,Périgueux,Bergerac,Individual time trial
200011,2000,11,160.5,Bergerac,Cahors,Flat stage
200012,2000,12,263.5,Cahors,Hautacam,Mountain stage
200013,2000,13,204.5,Lourdes,Luz Ardiden,Mountain stage
200014,2000,14,223.0,Bagnères-de-Bigorre,Albi,Flat stage
200015,2000,15,202.0,Castres,Montpellier,Flat stage
200016,2000,16,231.0,Montpellier,Carpentras,Mountain stage
200017,2000,17,224.5,Valréas,Alpe d'Huez,Mountain stage
200018,2000,18,149.0,Le Bourg-d'Oisans,Val Thorens,Mountain stage
200019,2000,19,174.5,Moutiers,Cluses,Mountain stage
200020,2000,20,47.5,Cluses,Avoriaz,Mountain stage
200021,2000,21,208.5,Morzine,Lac Saint-Point,Mountain stage
200022,2000,22,175.0,Disneyland Paris,Paris,Flat stage
19991,1999,1,6.8,Le Puy du Fou,Le Puy du Fou,Individual time trial
19992,1999,2,215.0,Luçon,Les Sables-d'Olonne,Flat stage
19993,1999,3,227.5,Les Sables-d'Olonne,Vannes,Flat stage
19994,1999,4,189.5,Vannes,Dinard,Flat stage
19995,1999,5,81.0,Dinard,Avranches,Team time trial
19996,1999,6,225.5,Avranches,Évreux,Flat stage
19997,1999,7,158.0,Évreux,Amiens,Flat stage
19998,1999,8,199.0,Péronne,Châlons-sur-Marne,Flat stage
19999,1999,9,184.5,Châlons-sur-Marne,Verdun,Flat stage
199910,1999,10,59.0,Lac de Madine,Lac de Madine,Individual time trial
199911,1999,11,203.0,Villard-de-Lans,Serre Chevalier,Mountain stage
199912,1999,12,179.0,Serre Chevalier,Isola 2000,Mountain stage
199913,1999,13,286.5,Isola,Marseille,Flat stage
199914,1999,14,181.5,Marseille,Montpellier,Flat stage
199915,1999,15,223.0,Montpellier,Perpignan,Flat stage
199916,1999,16,231.5,Perpignan,Pal,Mountain stage
199917,1999,17,230.0,Andorra,Saint-Lary-Soulan Pla d'Adet,Mountain stage
199918,1999,18,190.0,Tarbes,Pau,Mountain stage
199919,1999,19,199.5,Orthez,Bordeaux,Flat stage
199920,1999,20,48.0,Brétigny-sur-Orge,Montlhéry,Individual time trial
199921,1999,21,196.5,Viry-Châtillon,Paris,Flat stage
19981,1998,1,8.0,San Sebastián,San Sebastián,Individual time trial
19982,1998,2,194.5,San Sebastián,San Sebastián,Mountain stage
19983,1998,3,255.0,San Sebastián,Pau,Mountain stage
19984,1998,4,210.0,Pau,Bordeaux,Flat stage
19985,1998,5,63.5,Libourne,Libourne,Team time trial
19986,1998,6,196.0,Nogent-sur-Oise,Wasquehal,Flat stage
19987,1998,7,167.0,Roubaix,Brussels,Flat stage
19988,1998,8,196.5,Brussels,Valkenburg,Flat stage
19989,1998,9,206.5,Valkenburg,Koblenz,Flat stage
199810,1998,10,65.0,Luxembourg City,Luxembourg City,Individual time trial
199811,1998,11,217.0,Luxembourg City,Strasbourg,Flat stage
199812,1998,12,249.5,Strasbourg,Mulhouse,Mountain stage
199813,1998,13,267.5,Dole,St Gervais,Mountain stage
199814,1998,14,254.5,St Gervais,Sestriere,Mountain stage
199815,1998,15,186.5,Sestriere,Alpe d'Huez,Mountain stage
199816,1998,16,198.0,Le Bourg-d'Oisans,Saint-Étienne,Mountain stage
199817,1998,17,212.0,Saint-Étienne,La Bourboule,Mountain stage
199818,1998,18,189.0,La Bourboule,Montluçon,Flat stage
199819,1998,19,212.0,Montluçon,Tours,Flat stage
199820,1998,20,64.0,Tours,Blois,Individual time trial
199821,1998,21,222.0,Blois,Nanterre,Flat stage
199822,1998,22,141.0,La Défense,Paris,Flat stage
19971,1997,1,5.4,Lyon,Lyon,Individual time trial
19972,1997,2,114.5,Lyon,Lyon,Flat stage
19973,1997,3,36.5,Bron,Chassieu,Team time trial
19974,1997,4,210.5,Villeurbanne,Dijon,Flat stage
19975,1997,5,286.0,Dijon,Reims,Flat stage
19976,1997,6,149.5,Reims,Valenciennes,Flat stage
19977,1997,7,259.0,Arras,Le Havre,Flat stage
19978,1997,8,167.0,Le Havre,Argentan,Flat stage
19979,1997,9,73.0,Argentan,Alençon,Individual time trial
199710,1997,10,161.0,Alençon,Rennes,Flat stage
199711,1997,11,207.5,Rennes,Quimper,Flat stage
199712,1997,12,246.0,Quimper,Saint-Herblain,Flat stage
199713,1997,13,192.0,Pau,Jaca,Mountain stage
199714,1997,14,232.0,Jaca,Val-Louron,Mountain stage
199715,1997,15,172.5,St Gaudens,Castres,Flat stage
199716,1997,16,235.0,Albi,Ales,Mountain stage
199717,1997,17,215.0,Alès,Gap,Flat stage
199718,1997,18,125.0,Gap,Alpe d'Huez,Mountain stage
199719,1997,19,255.0,Le Bourg-d'Oisans,Morzine,Mountain stage
199720,1997,20,177.0,Morzine,Aix-les-Bains,Mountain stage
199721,1997,21,160.0,Aix-les-Bains,Mâcon,Mountain stage
199722,1997,22,57.0,Lugny,Mâcon,Individual time trial
199723,1997,23,178.0,Melun,Paris,Flat stage
19961,1996,1,6.3,Futuroscope,Futuroscope,Individual time trial
19962,1996,2,138.5,Futuroscope,Futuroscope,Flat stage
19963,1996,3,44.5,Futuroscope,Futuroscope,Team time trial
19964,1996,4,233.0,Poitiers,Nantes,Flat stage
19965,1996,5,203.0,Nantes,Mont Saint-Michel,Flat stage
19966,1996,6,301.0,Avranches,Rouen,Flat stage
19967,1996,7,202.5,Sarrebourg,Vittel,Flat stage
19968,1996,8,61.5,Vittel,Épinal,Individual time trial
19969,1996,9,181.5,Épinal,Besançon,Flat stage
199610,1996,10,196.0,Besançon,Geneva,Mountain stage
199611,1996,11,118.5,Geneva,Saint-Gervais,Mountain stage
199612,1996,12,182.5,Saint-Gervais,Alpe d'Huez,Mountain stage
199613,1996,13,33.5,Fontaine,Villard-de-Lans,Mountain stage
199614,1996,14,149.0,Villard-de-Lans,Saint-Étienne,Mountain stage
199615,1996,15,205.0,Le Puy-en-Velay,Millau,Mountain stage
199616,1996,16,170.0,Millau,Revel,Flat stage
199617,1996,17,215.0,Blagnac,Luz Ardiden,Mountain stage
199618,1996,18,150.0,Lourdes,Pau,Mountain stage
199619,1996,19,202.0,Pau,Bordeaux,Flat stage
199620,1996,20,182.5,Castillon-la-Bataille,Limoges,Flat stage
199621,1996,21,45.5,Lac de Vassivière,Lac de Vassivière,Individual time trial
199622,1996,22,182.5,Brétigny-sur-Orge,Paris,Flat stage
19951,1995,1,7.8,Luxembourg City,Luxembourg City,Individual time trial
19952,1995,2,135.5,Luxembourg City,Luxembourg City,Flat stage
19953,1995,3,46.0,Luxembourg City,Luxembourg City,Team time trial
19954,1995,4,241.0,Luxembourg City,Spa,Flat stage
19955,1995,5,255.0,Liège,Wasquehal,Flat stage
19956,1995,6,73.0,Dinard,Rennes,Individual time trial
19957,1995,7,259.0,Rennes,Futuroscope,Flat stage
19958,1995,8,258.5,Poitiers,Bordeaux,Flat stage
19959,1995,9,157.0,Labastide-d'Armagnac,Pau,Flat stage
199510,1995,10,147.0,Pau,Cauterets,Mountain stage
199511,1995,11,136.0,Cauterets,Superbagnères,Mountain stage
199512,1995,12,158.5,Luchon,Blagnac,Flat stage
199513,1995,13,242.0,Toulouse,Montpellier,Flat stage
199514,1995,14,179.0,Montpellier,Marseille,Flat stage
199515,1995,15,240.0,Marseille,Gap,Mountain stage
199516,1995,16,39.0,Gap,Orcières-Merlette,Mountain stage
199517,1995,17,175.0,Gap,Briançon,Mountain stage
199518,1995,18,165.0,Briançon,Alpe d'Huez,Mountain stage
199519,1995,19,91.5,Le Bourg-d'Oisans,Villard-de-Lans,Mountain stage
199520,1995,20,125.0,Villard-de-Lans,Aix-les-Bains,Mountain stage
199521,1995,21,130.0,Aix-les-Bains,L'Isle-d'Abeau,Flat stage
199522,1995,22,24.5,Versailles,Paris,Individual time trial
19941,1994,1,1.0,Pornichet,La Baule,Individual time trial
19942,1994,2,92.0,Pontchâteau,Machecoul,Flat stage
19943,1994,3,48.0,La Haie-Fouassière,Ancenis,Team time trial
19944,1994,4,213.0,Nantes,Le Mans,Flat stage
19945,1994,5,158.0,Le Mans,Évreux,Flat stage
19946,1994,6,148.0,Neufchâtel-en-Bray,Liévin,Flat stage
19947,1994,7,52.0,Liévin,Wasquehal,Individual time trial
19948,1994,8,225.0,Wasquehal,Reims,Flat stage
19949,1994,9,219.0,Reims,Nancy,Flat stage
199410,1994,10,161.0,Nancy,Strasbourg,Mountain stage
199411,1994,11,149.0,Belfort,Besançon,Mountain stage
199412,1994,12,232.0,Besançon,Morzine,Mountain stage
199413,1994,13,227.0,Morzine,Alpe d'Huez,Mountain stage
199414,1994,14,38.0,Grenoble,Villard-de-Lans,Mountain stage
199415,1994,15,163.0,Blagnac,Guzet-Neige,Mountain stage
199416,1994,16,187.0,Saint-Girons,Luz Ardiden,Mountain stage
199417,1994,17,35.0,Luz Ardiden,Pau,Flat stage
199418,1994,18,198.0,Pau,Bordeaux,Flat stage
199419,1994,19,94.0,Ruelle-sur-Touvre,Limoges,Flat stage
199420,1994,20,188.0,Limoges,Puy de Dôme,Mountain stage
199421,1994,21,223.0,Clermont-Ferrand,Chalon-sur-Saône,Flat stage
199422,1994,22,46.0,Santenay,Santenay,Individual time trial
199423,1994,23,173.0,Nemours,Paris,Flat stage
19931,1993,1,6.0,West Berlin,West Berlin,Individual time trial
19932,1993,2,105.0,West Berlin,West Berlin,Flat stage
19933,1993,3,41.0,West Berlin,West Berlin,Team time trial
19934,1993,4,219.0,Karlsruhe,Stuttgart,Flat stage
19935,1993,5,79.0,Stuttgart,Pforzheim,Flat stage
19936,1993,6,112.0,Pforzheim,Strasbourg,Flat stage
19937,1993,7,169.0,Strasbourg,Épinal,Flat stage
19938,1993,8,211.0,Épinal,Troyes,Flat stage
19939,1993,9,206.0,Troyes,Épinay-sous-Sénart,Flat stage
199310,1993,10,260.0,Orléans,Renazé,Flat stage
199311,1993,11,87.0,Saumur,Futuroscope,Individual time trial
199312,1993,12,206.0,Poitiers,Chaumeil,Mountain stage
199313,1993,13,228.0,Brive,Bordeaux,Flat stage
199314,1993,14,219.0,Bayonne,Pau,Mountain stage
199315,1993,15,166.0,Pau,Luz Ardiden,Mountain stage
199316,1993,16,164.0,Tarbes,Blagnac,Flat stage
199317,1993,17,216.0,Blagnac,Millau,Mountain stage
199318,1993,18,239.0,Millau,Avignon,Mountain stage
199319,1993,19,37.0,Carpentras,Mont Ventoux,Mountain stage
199320,1993,20,185.0,Valréas,Villard-de-Lans,Mountain stage
199321,1993,21,201.0,Villard-de-Lans,Alpe d'Huez,Mountain stage
199322,1993,22,185.0,Le Bourg-d'Oisans,La Plagne,Mountain stage
199323,1993,23,186.0,La Plagne,Morzine,Mountain stage
19921,1992,1,4.6,Boulogne-Billancourt,Boulogne-Billancourt,Individual time trial
19922,1992,2,85.0,Nanterre,Sceaux,Flat stage
19923,1992,3,56.0,Meudon,Saint-Quentin-en-Yvelines,Team time trial
19924,1992,4,214.0,Levallois-Perret,Liévin,Flat stage
19925,1992,5,243.0,Liévin,Évreux,Flat stage
19926,1992,6,124.5,Evreux,Villers-sur-Mer,Flat stage
19927,1992,7,200.0,Villers-sur-Mer,Cherbourg,Flat stage
19928,1992,8,201.0,Cherbourg,Saint-Hilaire-du-Harcouët,Flat stage
19929,1992,9,204.0,Saint-Hilaire-du-Harcouët,Nantes,Flat stage
199210,1992,10,61.5,Nantes,Nantes,Individual time trial
199211,1992,11,183.0,Nantes,Futuroscope,Flat stage
199212,1992,12,258.3,Futuroscope,Bordeaux,Flat stage
199213,1992,13,217.5,Bayonne,Pau,Mountain stage
199214,1992,14,186.0,Pau,Superbagnères,Mountain stage
199215,1992,15,154.0,Superbagnères,Blagnac,Flat stage
199216,1992,16,225.5,Carcassonne,Nîmes,Flat stage
199217,1992,17,246.5,Nîmes,Gap,Flat stage
199218,1992,18,190.0,Gap,Serre Chevalier,Mountain stage
199219,1992,19,162.5,Briançon,Alpe d'Huez,Mountain stage
199220,1992,20,179.5,Villard-de-Lans,Saint-Étienne,Flat stage
199221,1992,21,58.0,Saint-Étienne,Saint-Étienne,Individual time trial
199222,1992,22,190.0,Saint-Étienne,Puy de Dôme,Flat stage
199223,1992,23,194.0,Clermont-Ferrand,Nevers,Flat stage
19911,1991,1,6.0,Plumelec,Plumelec,Individual time trial
19912,1991,2,256.0,Vannes,Lanester,Flat stage
19913,1991,3,242.0,Lorient,Vitre,Flat stage
19914,1991,4,73.0,Vitre,Fougères,Team time trial
19915,1991,5,239.0,Fougères,Pont-Audemer,Flat stage
19916,1991,6,224.0,Neufchâtel-en-Bray,Roubaix,Flat stage
19917,1991,7,222.0,Roubaix,Reims,Flat stage
19918,1991,8,217.0,Reims,Nancy,Flat stage
19919,1991,9,75.0,Sarrebourg,Strasbourg,Individual time trial
199110,1991,10,174.0,Strasbourg,Épinal,Mountain stage
199111,1991,11,204.0,Épinal,Pontarlier,Mountain stage
199112,1991,12,195.0,Pontarlier,Morzine Avoriaz,Mountain stage
199113,1991,13,269.0,Morzine Avoriaz,Lans-en-Vercors,Mountain stage
199114,1991,14,32.0,Villard-de-Lans,Villard-de-Lans,Individual time trial
199115,1991,15,179.0,Autrans,Saint-Étienne,Mountain stage
199116,1991,16,238.0,Saint-Étienne,Aurillac,Flat stage
199117,1991,17,247.0,Aurillac,Toulouse,Flat stage
199118,1991,18,209.0,Toulouse,Luz Ardiden,Mountain stage
199120,1991,20,203.0,Pau,Bordeaux,Flat stage
199121,1991,21,225.0,Montpon-Ménestérol,Limoges,Flat stage
199122,1991,22,46.0,Lac de Vassivière,Lac de Vassivière,Individual time trial
199123,1991,23,196.0,Orléans,Paris,Flat stage
19901,1990,1,5.0,Montreuil,Noisy-le-Sec,Individual time trial
19902,1990,2,149.0,Bondy,Saint-Denis,Flat stage
19903,1990,3,249.0,Bobigny,Louvroil,Flat stage
19904,1990,4,51.0,Louvroil,Valenciennes,Team time trial
19905,1990,5,83.0,Valenciennes,Béthune,Flat stage
19906,1990,6,207.0,Béthune,Cergy-Pontoise,Flat stage
19907,1990,7,202.0,Cergy-Pontoise,Alençon,Flat stage
19908,1990,8,67.0,Alençon,Le Mans,Individual time trial
19909,1990,9,192.0,Le Mans,Nantes,Flat stage
199010,1990,10,338.0,Nantes,Bordeaux,Flat stage
199011,1990,11,198.0,Langon,Pau,Flat stage
199012,1990,12,227.0,Pau,Guzet-Neige,Mountain stage
199013,1990,13,111.0,Saint-Girons,Blagnac,Flat stage
199014,1990,14,220.0,Blagnac,Rodez,Flat stage
199015,1990,15,228.0,Rodez,Domaine du Rouret,Mountain stage
199016,1990,16,241.0,Domaine du Rouret,Grenoble,Mountain stage
199017,1990,17,22.0,Les Échelles,La Ruchère,Individual time trial
199018,1990,18,151.0,Grenoble,Alpe d'Huez,Mountain stage
199019,1990,19,185.0,Le Bourg-d'Oisans,La Plagne,Mountain stage
199020,1990,20,186.0,La Plagne,Morzine,Mountain stage
199021,1990,21,141.0,Morzine,Crans-Montana,Mountain stage
199022,1990,22,320.0,Crans-Montana,Villefranche-sur-Saône,Mountain stage
199023,1990,23,51.0,Villié-Morgon,Villefranche-sur-Saône,Individual time trial
19891,1989,1,6.0,Fontenay-sous-Bois,Fontenay-sous-Bois,Individual time trial
19892,1989,2,163.0,Nogent-sur-Marne,Créteil,Flat stage
19893,1989,3,100.0,Soissons,Fontaine-au-Pire,Team time trial
19894,1989,4,152.0,Valenciennes,Roubaix,Mountain stage
19895,1989,5,300.0,Roubaix,Le Havre,Flat stage
19896,1989,6,257.0,Le Havre,Le Mans,Flat stage
19897,1989,7,58.0,Châteaubriant,Nantes,Individual time trial
19898,1989,8,216.0,Nantes,Île d'Oléron,Flat stage
19899,1989,9,222.0,La Rochelle,Bordeaux,Flat stage
198910,1989,10,207.0,Bordeaux,Pau,Flat stage
198911,1989,11,201.0,Pau,Bagnères-de-Luchon,Mountain stage
198912,1989,12,177.0,Bagnères-de-Luchon,Fleurance,Flat stage
198913,1989,13,261.0,Fleurance,Roquefort-sur-Soulzon,Flat stage
198914,1989,14,210.0,Roquefort-sur-Soulzon,Aurillac,Mountain stage
198915,1989,15,149.0,Aurillac,Issoire,Mountain stage
198916,1989,16,16.0,Clermont-Ferrand,Puy de Dôme,Individual time trial
198917,1989,17,144.0,Issoire,Saint-Étienne,Mountain stage
198918,1989,18,223.0,La Tour-du-Pin,Alpe d'Huez,Mountain stage
198919,1989,19,247.0,Le Bourg-d'Oisans,Morzine,Mountain stage
198920,1989,20,15.0,Morzine,Avoriaz,Individual time trial
198921,1989,21,291.0,Morzine,Dijon,Flat stage
198922,1989,22,50.0,Dijon,Dijon,Individual time trial
198923,1989,23,195.0,Alfortville,Paris,Flat stage
19881,1988,1,7.0,Basel,Basel,Individual time trial
19882,1988,2,207.0,Basel,Möhlin,Mountain stage
19883,1988,3,250.0,Basel,Nancy,Flat stage
19884,1988,4,134.0,Nancy,Longwy,Flat stage
19885,1988,5,219.0,Beauraing,Mouscron,Flat stage
19886,1988,6,73.0,Orchies,Fontaine-au-Pire,Team time trial
19887,1988,7,233.0,Lille,Lille,Flat stage
19888,1988,8,235.0,Cancale,Concarneau,Flat stage
19889,1988,9,201.0,Concarneau,Châteaulin,Flat stage
198811,1988,11,147.0,Saintes,Bordeaux,Flat stage
198812,1988,12,57.0,Valence d'Agen,Valence d'Agen,Individual time trial
198813,1988,13,249.0,Fleurance,Pau,Mountain stage
198814,1988,14,122.0,Pau,Saint-Lary-Soulan Pla d'Adet,Mountain stage
198815,1988,15,33.0,Martigues,Martigues,Individual time trial
198816,1988,16,208.0,Manosque,Orcières-Merlette,Mountain stage
198817,1988,17,123.0,Orcières-Merlette,Alpe d'Huez,Mountain stage
198818,1988,18,251.0,Le Bourg-d'Oisans,Morzine,Mountain stage
198819,1988,19,233.0,Morzine,Saint-Priest,Flat stage
198820,1988,20,48.0,Saint-Priest,Saint-Priest,Individual time trial
198821,1988,21,161.0,Sens,Aulnay-sous-Bois,Flat stage
198822,1988,22,187.0,Fontenay-sous-Bois,Paris,Flat stage
19871,1987,1,6.0,Nice,Nice,Individual time trial
19873,1987,3,254.0,Nice,Martigues,Flat stage
19874,1987,4,232.0,Martigues,Narbonne,Flat stage
19875,1987,5,77.0,Narbonne,Carcassonne,Team time trial
19876,1987,6,117.0,Saint-Gaudens,Pla d'Adet,Mountain stage
19877,1987,7,27.0,Nay,Pau,Individual time trial
19878,1987,8,227.0,Pau,Bordeaux,Flat stage
19879,1987,9,182.0,Rochefort,Nantes,Flat stage
198710,1987,10,197.0,Nantes,Le Mans,Flat stage
198711,1987,11,264.0,Le Mans,Aulnay-sous-Bois,Flat stage
198712,1987,12,246.0,Compiègne,Roubaix,Flat stage
198714,1987,14,157.0,Beringen,Hasselt,Flat stage
198715,1987,15,38.0,Mulhouse,Mulhouse,Individual time trial
198716,1987,16,231.0,Besançon,Thonon-les-Bains,Mountain stage
198717,1987,17,200.0,Thonon-les-Bains,Morzine,Mountain stage
198718,1987,18,230.0,Morzine,Alpe d'Huez,Mountain stage
198719,1987,19,134.0,Le Bourg-d'Oisans,Le Pleynet,Mountain stage
198720,1987,20,118.0,Veurey,Saint-Priest,Flat stage
198721,1987,21,46.0,Saint-Priest,Saint-Priest,Individual time trial
198722,1987,22,207.0,Auxerre,Fontenay-sous-Bois,Flat stage
198723,1987,23,187.0,Fontenay-sous-Bois,Paris,Flat stage
19861,1986,1,8.0,Frankfurt,Frankfurt,Individual time trial
19863,1986,3,276.0,Frankfurt,Metz,Flat stage
19864,1986,4,282.0,Metz,Liège,Flat stage
19865,1986,5,35.0,Spa,Spa,Individual time trial
19866,1986,6,249.0,Liège,Lille,Flat stage
19867,1986,7,216.0,Lille,Compiègne,Flat stage
19869,1986,9,164.0,Flers,Saint-Malo,Flat stage
198610,1986,10,205.0,Saint-Malo,Nantes,Flat stage
198611,1986,11,163.0,Rochefort,Bordeaux,Flat stage
198612,1986,12,52.0,Damazan,Laplume,Individual time trial
198613,1986,13,194.0,Agen,Pau,Flat stage
198614,1986,14,200.0,Pau,Bagnères-de-Luchon,Mountain stage
198615,1986,15,189.0,Lézignan-Corbières,Montpellier,Flat stage
198616,1986,16,160.0,Montpellier,Martigues,Flat stage
198617,1986,17,209.0,Trets,Pra-Loup,Mountain stage
198618,1986,18,242.0,Serre Chevalier,Morzine,Mountain stage
198619,1986,19,199.0,Morzine,Prapoutel,Mountain stage
198620,1986,20,140.0,Voreppe,Saint-Étienne,Mountain stage
198621,1986,21,34.0,Saint-Étienne,Saint-Étienne,Individual time trial
198622,1986,22,208.0,Auxerre,Fontenay-sous-Bois,Flat stage
198623,1986,23,186.0,Fontenay-sous-Bois,Paris,Flat stage
19851,1985,1,5.0,Fleurance,Fleurance,Individual time trial
19852,1985,2,225.0,Fleurance,Luchon,Mountain stage
19853,1985,3,24.0,Luchon,Superbagnères,Individual time trial
19854,1985,4,180.0,Luchon,Pau,Mountain stage
19855,1985,5,87.0,Captieux,Bordeaux,Team time trial
19856,1985,6,145.0,Neuville-de-Poitou,Angers,Flat stage
19857,1985,7,239.0,Angers,Saint-Brieuc,Flat stage
19858,1985,8,158.0,Saint-Hilaire-du-Harcouët,Deauville,Flat stage
19859,1985,9,90.0,Deauville,Le Havre,Team time trial
198510,1985,10,201.0,Amiens,Roubaix,Flat stage
198511,1985,11,124.0,Roubaix,Brussels,Flat stage
198512,1985,12,33.0,Brussels,Brussels,Individual time trial
198513,1985,13,193.0,Rochefort,Metz,Flat stage
198514,1985,14,202.0,Metz,Ballon d'Alsace,Mountain stage
198515,1985,15,248.0,Belfort,Évian-les-Bains,Flat stage
198516,1985,16,54.0,Évian-les-Bains,Morzine Avoriaz,Individual time trial
198517,1985,17,201.0,Morzine Avoriaz,Les Menuires,Mountain stage
